="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.0167",="(0.99)"
="1._at # 短大・高専・専門",="0.0304",="(0.82)"
="1._at # 四大以上",="0.0897",="(0.57)"
="2._at # 本人学歴（ref:中学・高校）",="0.0276",="(1.21)"
="2._at # 短大・高専・専門",="0.0492",="(1.01)"
="2._at # 四大以上",="0.142",="(0.72)"
="3._at # 本人学歴（ref:中学・高校）",="0.0433",="(1.52)"
="3._at # 短大・高専・専門",="0.0754",="(1.28)"
="3._at # 四大以上",="0.210",="(0.96)"
="4._at # 本人学歴（ref:中学・高校）",="0.0645",="(1.94)"
="4._at # 短大・高専・専門",="0.109",="(1.67)"
="4._at # 四大以上",="0.292",="(1.34)"
="5._at # 本人学歴（ref:中学・高校）",="0.0912",="(2.50)"
="5._at # 短大・高専・専門",="0.150",="(2.25)"
="5._at # 四大以上",="0.381",="(1.96)"
="6._at # 本人学歴（ref:中学・高校）",="0.123",="(3.20)"
="6._at # 短大・高専・専門",="0.196",="(3.10)"
="6._at # 四大以上",="0.470",="(3.01)"
="7._at # 本人学歴（ref:中学・高校）",="0.158",="(3.97)"
="7._at # 短大・高専・専門",="0.244",="(4.33)"
="7._at # 四大以上",="0.552",="(4.80)"
="8._at # 本人学歴（ref:中学・高校）",="0.194",="(4.64)"
="8._at # 短大・高専・専門",="0.290",="(5.95)"
="8._at # 四大以上",="0.622",="(7.75)"
="9._at # 本人学歴（ref:中学・高校）",="0.229",="(5.07)"
="9._at # 短大・高専・専門",="0.333",="(7.55)"
="9._at # 四大以上",="0.680",="(11.67)"
="10._at # 本人学歴（ref:中学・高校）",="0.263",="(5.27)"
="10._at # 短大・高専・専門",="0.371",="(8.43)"
="10._at # 四大以上",="0.725",="(14.71)"
="11._at # 本人学歴（ref:中学・高校）",="0.292",="(5.34)"
="11._at # 短大・高専・専門",="0.404",="(8.48)"
="11._at # 四大以上",="0.760",="(15.73)"
="12._at # 本人学歴（ref:中学・高校）",="0.318",="(5.31)"
="12._at # 短大・高専・専門",="0.430",="(8.15)"
="12._at # 四大以上",="0.786",="(15.80)"
="13._at # 本人学歴（ref:中学・高校）",="0.338",="(5.16)"
="13._at # 短大・高専・専門",="0.450",="(7.73)"
="13._at # 四大以上",="0.804",="(15.66)"
="14._at # 本人学歴（ref:中学・高校）",="0.352",="(4.85)"
="14._at # 短大・高専・専門",="0.464",="(7.27)"
="14._at # 四大以上",="0.816",="(15.38)"
="15._at # 本人学歴（ref:中学・高校）",="0.361",="(4.36)"
="15._at # 短大・高専・専門",="0.473",="(6.70)"
="15._at # 四大以上",="0.822",="(14.75)"
="16._at # 本人学歴（ref:中学・高校）",="0.365",="(3.75)"
="16._at # 短大・高専・専門",="0.476",="(5.99)"
="16._at # 四大以上",="0.822",="(13.52)"
="17._at # 本人学歴（ref:中学・高校）",="0.362",="(3.13)"
="17._at # 短大・高専・専門",="0.474",="(5.16)"
="17._at # 四大以上",="0.817",="(11.62)"
="18._at # 本人学歴（ref:中学・高校）",="0.354",="(2.56)"
="18._at # 短大・高専・専門",="0.467",="(4.30)"
="18._at # 四大以上",="0.807",="(9.34)"
="19._at # 本人学歴（ref:中学・高校）",="0.339",="(2.07)"
="19._at # 短大・高専・専門",="0.455",="(3.51)"
="19._at # 四大以上",="0.790",="(7.11)"
="20._at # 本人学歴（ref:中学・高校）",="0.319",="(1.67)"
="20._at # 短大・高専・専門",="0.437",="(2.82)"
="20._at # 四大以上",="0.766",="(5.20)"
="21._at # 本人学歴（ref:中学・高校）",="0.293",="(1.35)"
="21._at # 短大・高専・専門",="0.414",="(2.26)"
="21._at # 四大以上",="0.733",="(3.72)"
="22._at # 本人学歴（ref:中学・高校）",="0.261",="(1.10)"
="22._at # 短大・高専・専門",="0.385",="(1.81)"
="22._at # 四大以上",="0.689",="(2.63)"
="23._at # 本人学歴（ref:中学・高校）",="0.226",="(0.89)"
="23._at # 短大・高専・専門",="0.351",="(1.45)"
="23._at # 四大以上",="0.633",="(1.86)"
="24._at # 本人学歴（ref:中学・高校）",="0.189",="(0.73)"
="24._at # 短大・高専・専門",="0.313",="(1.17)"
="24._at # 四大以上",="0.565",="(1.31)"
="25._at # 本人学歴（ref:中学・高校）",="0.151",="(0.61)"
="25._at # 短大・高専・専門",="0.271",="(0.94)"
="25._at # 四大以上",="0.485",="(0.94)"
="Observations",="511",=""
="R-squared",="",=""
="t statistics in parentheses"
