="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.0866",="(1.70)"
="1._at # 短大・高専・専門",="0.548",="(2.80)"
="1._at # 四大以上",="0.968",="(11.07)"
="2._at # 本人学歴（ref:中学・高校）",="0.106",="(2.12)"
="2._at # 短大・高専・専門",="0.551",="(3.39)"
="2._at # 四大以上",="0.963",="(11.28)"
="3._at # 本人学歴（ref:中学・高校）",="0.128",="(2.68)"
="3._at # 短大・高専・専門",="0.552",="(4.17)"
="3._at # 四大以上",="0.957",="(11.67)"
="4._at # 本人学歴（ref:中学・高校）",="0.151",="(3.45)"
="4._at # 短大・高専・専門",="0.552",="(5.22)"
="4._at # 四大以上",="0.950",="(12.28)"
="5._at # 本人学歴（ref:中学・高校）",="0.174",="(4.49)"
="5._at # 短大・高専・専門",="0.552",="(6.67)"
="5._at # 四大以上",="0.942",="(13.21)"
="6._at # 本人学歴（ref:中学・高校）",="0.197",="(5.82)"
="6._at # 短大・高専・専門",="0.550",="(8.69)"
="6._at # 四大以上",="0.932",="(14.57)"
="7._at # 本人学歴（ref:中学・高校）",="0.220",="(7.22)"
="7._at # 短大・高専・専門",="0.548",="(11.35)"
="7._at # 四大以上",="0.921",="(16.49)"
="8._at # 本人学歴（ref:中学・高校）",="0.242",="(8.20)"
="8._at # 短大・高専・専門",="0.545",="(14.07)"
="8._at # 四大以上",="0.906",="(18.92)"
="9._at # 本人学歴（ref:中学・高校）",="0.264",="(8.38)"
="9._at # 短大・高専・専門",="0.541",="(15.18)"
="9._at # 四大以上",="0.887",="(20.92)"
="10._at # 本人学歴（ref:中学・高校）",="0.288",="(8.04)"
="10._at # 短大・高専・専門",="0.536",="(14.01)"
="10._at # 四大以上",="0.862",="(20.42)"
="11._at # 本人学歴（ref:中学・高校）",="0.313",="(7.55)"
="11._at # 短大・高専・専門",="0.531",="(12.00)"
="11._at # 四大以上",="0.831",="(17.05)"
="12._at # 本人学歴（ref:中学・高校）",="0.340",="(7.04)"
="12._at # 短大・高専・専門",="0.525",="(10.13)"
="12._at # 四大以上",="0.794",="(13.01)"
="13._at # 本人学歴（ref:中学・高校）",="0.368",="(6.53)"
="13._at # 短大・高専・専門",="0.519",="(8.61)"
="13._at # 四大以上",="0.754",="(9.83)"
="14._at # 本人学歴（ref:中学・高校）",="0.398",="(6.02)"
="14._at # 短大・高専・専門",="0.512",="(7.35)"
="14._at # 四大以上",="0.717",="(7.74)"
="15._at # 本人学歴（ref:中学・高校）",="0.428",="(5.53)"
="15._at # 短大・高専・専門",="0.505",="(6.29)"
="15._at # 四大以上",="0.684",="(6.40)"
="16._at # 本人学歴（ref:中学・高校）",="0.457",="(5.05)"
="16._at # 短大・高専・専門",="0.497",="(5.38)"
="16._at # 四大以上",="0.658",="(5.43)"
="17._at # 本人学歴（ref:中学・高校）",="0.482",="(4.58)"
="17._at # 短大・高専・専門",="0.489",="(4.58)"
="17._at # 四大以上",="0.635",="(4.64)"
="18._at # 本人学歴（ref:中学・高校）",="0.504",="(4.11)"
="18._at # 短大・高専・専門",="0.480",="(3.88)"
="18._at # 四大以上",="0.613",="(3.95)"
="19._at # 本人学歴（ref:中学・高校）",="0.522",="(3.66)"
="19._at # 短大・高専・専門",="0.471",="(3.29)"
="19._at # 四大以上",="0.587",="(3.31)"
="20._at # 本人学歴（ref:中学・高校）",="0.535",="(3.23)"
="20._at # 短大・高専・専門",="0.462",="(2.79)"
="20._at # 四大以上",="0.556",="(2.68)"
="21._at # 本人学歴（ref:中学・高校）",="0.543",="(2.84)"
="21._at # 短大・高専・専門",="0.451",="(2.37)"
="21._at # 四大以上",="0.518",="(2.11)"
="22._at # 本人学歴（ref:中学・高校）",="0.548",="(2.49)"
="22._at # 短大・高専・専門",="0.440",="(2.02)"
="22._at # 四大以上",="0.477",="(1.63)"
="23._at # 本人学歴（ref:中学・高校）",="0.548",="(2.18)"
="23._at # 短大・高専・専門",="0.429",="(1.72)"
="23._at # 四大以上",="0.433",="(1.27)"
="24._at # 本人学歴（ref:中学・高校）",="0.546",="(1.90)"
="24._at # 短大・高専・専門",="0.417",="(1.48)"
="24._at # 四大以上",="0.390",="(0.99)"
="25._at # 本人学歴（ref:中学・高校）",="0.540",="(1.66)"
="25._at # 短大・高専・専門",="0.404",="(1.27)"
="25._at # 四大以上",="0.347",="(0.78)"
="Observations",="668",=""
="R-squared",="",=""
="t statistics in parentheses"
