="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.904",="(17.04)"
="1._at # 短大・高専・専門",="0.390",="(2.03)"
="1._at # 四大以上",="0.0321",="(0.37)"
="2._at # 本人学歴（ref:中学・高校）",="0.876",="(16.26)"
="2._at # 短大・高専・専門",="0.381",="(2.41)"
="2._at # 四大以上",="0.0371",="(0.44)"
="3._at # 本人学歴（ref:中学・高校）",="0.842",="(15.91)"
="3._at # 短大・高専・専門",="0.373",="(2.91)"
="3._at # 四大以上",="0.0431",="(0.53)"
="4._at # 本人学歴（ref:中学・高校）",="0.802",="(16.02)"
="4._at # 短大・高専・専門",="0.366",="(3.59)"
="4._at # 四大以上",="0.0499",="(0.65)"
="5._at # 本人学歴（ref:中学・高校）",="0.758",="(16.62)"
="5._at # 短大・高専・専門",="0.361",="(4.55)"
="5._at # 四大以上",="0.0579",="(0.81)"
="6._at # 本人学歴（ref:中学・高校）",="0.711",="(17.53)"
="6._at # 短大・高専・専門",="0.356",="(5.89)"
="6._at # 四大以上",="0.0672",="(1.05)"
="7._at # 本人学歴（ref:中学・高校）",="0.664",="(18.08)"
="7._at # 短大・高専・専門",="0.352",="(7.66)"
="7._at # 四大以上",="0.0779",="(1.40)"
="8._at # 本人学歴（ref:中学・高校）",="0.620",="(17.44)"
="8._at # 短大・高専・専門",="0.349",="(9.44)"
="8._at # 四大以上",="0.0901",="(1.90)"
="9._at # 本人学歴（ref:中学・高校）",="0.581",="(15.69)"
="9._at # 短大・高専・専門",="0.347",="(10.15)"
="9._at # 四大以上",="0.104",="(2.54)"
="10._at # 本人学歴（ref:中学・高校）",="0.548",="(13.62)"
="10._at # 短大・高専・専門",="0.347",="(9.43)"
="10._at # 四大以上",="0.119",="(3.03)"
="11._at # 本人学歴（ref:中学・高校）",="0.521",="(11.68)"
="11._at # 短大・高専・専門",="0.347",="(8.21)"
="11._at # 四大以上",="0.135",="(3.06)"
="12._at # 本人学歴（ref:中学・高校）",="0.502",="(9.94)"
="12._at # 短大・高専・専門",="0.348",="(7.09)"
="12._at # 四大以上",="0.152",="(2.83)"
="13._at # 本人学歴（ref:中学・高校）",="0.487",="(8.39)"
="13._at # 短大・高専・専門",="0.351",="(6.17)"
="13._at # 四大以上",="0.170",="(2.59)"
="14._at # 本人学歴（ref:中学・高校）",="0.477",="(7.08)"
="14._at # 短大・高専・専門",="0.355",="(5.42)"
="14._at # 四大以上",="0.192",="(2.42)"
="15._at # 本人学歴（ref:中学・高校）",="0.470",="(6.01)"
="15._at # 短大・高専・専門",="0.360",="(4.79)"
="15._at # 四大以上",="0.217",="(2.33)"
="16._at # 本人学歴（ref:中学・高校）",="0.465",="(5.12)"
="16._at # 短大・高専・専門",="0.366",="(4.22)"
="16._at # 四大以上",="0.248",="(2.28)"
="17._at # 本人学歴（ref:中学・高校）",="0.461",="(4.38)"
="17._at # 短大・高専・専門",="0.373",="(3.72)"
="17._at # 四大以上",="0.285",="(2.26)"
="18._at # 本人学歴（ref:中学・高校）",="0.457",="(3.74)"
="18._at # 短大・高専・専門",="0.382",="(3.28)"
="18._at # 四大以上",="0.328",="(2.22)"
="19._at # 本人学歴（ref:中学・高校）",="0.454",="(3.19)"
="19._at # 短大・高専・専門",="0.392",="(2.88)"
="19._at # 四大以上",="0.375",="(2.16)"
="20._at # 本人学歴（ref:中学・高校）",="0.450",="(2.73)"
="20._at # 短大・高専・専門",="0.403",="(2.54)"
="20._at # 四大以上",="0.423",="(2.05)"
="21._at # 本人学歴（ref:中学・高校）",="0.448",="(2.35)"
="21._at # 短大・高専・専門",="0.416",="(2.25)"
="21._at # 四大以上",="0.471",="(1.92)"
="22._at # 本人学歴（ref:中学・高校）",="0.448",="(2.04)"
="22._at # 短大・高専・専門",="0.430",="(2.01)"
="22._at # 四大以上",="0.519",="(1.78)"
="23._at # 本人学歴（ref:中学・高校）",="0.449",="(1.79)"
="23._at # 短大・高専・専門",="0.446",="(1.80)"
="23._at # 四大以上",="0.565",="(1.65)"
="24._at # 本人学歴（ref:中学・高校）",="0.453",="(1.58)"
="24._at # 短大・高専・専門",="0.463",="(1.63)"
="24._at # 四大以上",="0.610",="(1.55)"
="25._at # 本人学歴（ref:中学・高校）",="0.459",="(1.42)"
="25._at # 短大・高専・専門",="0.482",="(1.49)"
="25._at # 四大以上",="0.653",="(1.47)"
="Observations",="668",=""
="R-squared",="",=""
="t statistics in parentheses"
