="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.927",="(19.01)"
="1._at # 短大・高専・専門",="0.911",="(10.37)"
="1._at # 四大以上",="0.386",="(0.63)"
="2._at # 本人学歴（ref:中学・高校）",="0.894",="(16.09)"
="2._at # 短大・高専・専門",="0.869",="(8.62)"
="2._at # 四大以上",="0.376",="(0.77)"
="3._at # 本人学歴（ref:中学・高校）",="0.853",="(14.21)"
="3._at # 短大・高専・専門",="0.815",="(7.58)"
="3._at # 四大以上",="0.357",="(0.94)"
="4._at # 本人学歴（ref:中学・高校）",="0.803",="(13.04)"
="4._at # 短大・高専・専門",="0.751",="(7.09)"
="4._at # 四大以上",="0.329",="(1.15)"
="5._at # 本人学歴（ref:中学・高校）",="0.747",="(12.28)"
="5._at # 短大・高専・専門",="0.680",="(7.05)"
="5._at # 四大以上",="0.295",="(1.42)"
="6._at # 本人学歴（ref:中学・高校）",="0.686",="(11.68)"
="6._at # 短大・高専・専門",="0.605",="(7.42)"
="6._at # 四大以上",="0.258",="(1.78)"
="7._at # 本人学歴（ref:中学・高校）",="0.625",="(11.01)"
="7._at # 短大・高専・専門",="0.532",="(8.10)"
="7._at # 四大以上",="0.223",="(2.29)"
="8._at # 本人学歴（ref:中学・高校）",="0.566",="(10.17)"
="8._at # 短大・高専・専門",="0.465",="(8.76)"
="8._at # 四大以上",="0.191",="(2.97)"
="9._at # 本人学歴（ref:中学・高校）",="0.512",="(9.24)"
="9._at # 短大・高専・専門",="0.406",="(8.82)"
="9._at # 四大以上",="0.165",="(3.65)"
="10._at # 本人学歴（ref:中学・高校）",="0.466",="(8.36)"
="10._at # 短大・高専・専門",="0.355",="(8.13)"
="10._at # 四大以上",="0.143",="(3.83)"
="11._at # 本人学歴（ref:中学・高校）",="0.427",="(7.58)"
="11._at # 短大・高専・専門",="0.314",="(7.15)"
="11._at # 四大以上",="0.126",="(3.50)"
="12._at # 本人学歴（ref:中学・高校）",="0.396",="(6.88)"
="12._at # 短大・高専・専門",="0.282",="(6.27)"
="12._at # 四大以上",="0.113",="(3.10)"
="13._at # 本人学歴（ref:中学・高校）",="0.373",="(6.21)"
="13._at # 短大・高専・専門",="0.257",="(5.57)"
="13._at # 四大以上",="0.104",="(2.79)"
="14._at # 本人学歴（ref:中学・高校）",="0.358",="(5.52)"
="14._at # 短大・高専・専門",="0.239",="(5.00)"
="14._at # 四大以上",="0.0983",="(2.57)"
="15._at # 本人学歴（ref:中学・高校）",="0.350",="(4.80)"
="15._at # 短大・高専・専門",="0.228",="(4.46)"
="15._at # 四大以上",="0.0953",="(2.38)"
="16._at # 本人学歴（ref:中学・高校）",="0.349",="(4.11)"
="16._at # 短大・高専・専門",="0.222",="(3.93)"
="16._at # 四大以上",="0.0949",="(2.19)"
="17._at # 本人学歴（ref:中学・高校）",="0.356",="(3.49)"
="17._at # 短大・高専・専門",="0.221",="(3.41)"
="17._at # 四大以上",="0.0971",="(1.94)"
="18._at # 本人学歴（ref:中学・高校）",="0.369",="(2.98)"
="18._at # 短大・高専・専門",="0.226",="(2.91)"
="18._at # 四大以上",="0.102",="(1.65)"
="19._at # 本人学歴（ref:中学・高校）",="0.391",="(2.58)"
="19._at # 短大・高専・専門",="0.236",="(2.47)"
="19._at # 四大以上",="0.110",="(1.37)"
="20._at # 本人学歴（ref:中学・高校）",="0.421",="(2.28)"
="20._at # 短大・高専・専門",="0.252",="(2.11)"
="20._at # 四大以上",="0.121",="(1.13)"
="21._at # 本人学歴（ref:中学・高校）",="0.459",="(2.07)"
="21._at # 短大・高専・専門",="0.275",="(1.82)"
="21._at # 四大以上",="0.137",="(0.94)"
="22._at # 本人学歴（ref:中学・高校）",="0.505",="(1.93)"
="22._at # 短大・高専・専門",="0.304",="(1.60)"
="22._at # 四大以上",="0.156",="(0.79)"
="23._at # 本人学歴（ref:中学・高校）",="0.559",="(1.87)"
="23._at # 短大・高専・専門",="0.342",="(1.44)"
="23._at # 四大以上",="0.181",="(0.68)"
="24._at # 本人学歴（ref:中学・高校）",="0.619",="(1.88)"
="24._at # 短大・高専・専門",="0.389",="(1.32)"
="24._at # 四大以上",="0.210",="(0.59)"
="25._at # 本人学歴（ref:中学・高校）",="0.681",="(1.96)"
="25._at # 短大・高専・専門",="0.444",="(1.25)"
="25._at # 四大以上",="0.243",="(0.51)"
="Observations",="511",=""
="R-squared",="",=""
="t statistics in parentheses"
