="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.0563",="(1.31)"
="1._at # 短大・高専・専門",="0.0590",="(0.84)"
="1._at # 四大以上",="0.524",="(0.84)"
="2._at # 本人学歴（ref:中学・高校）",="0.0780",="(1.63)"
="2._at # 短大・高専・専門",="0.0821",="(1.05)"
="2._at # 四大以上",="0.482",="(0.97)"
="3._at # 本人学歴（ref:中学・高校）",="0.104",="(2.05)"
="3._at # 短大・高専・専門",="0.109",="(1.34)"
="3._at # 四大以上",="0.433",="(1.13)"
="4._at # 本人学歴（ref:中学・高校）",="0.132",="(2.61)"
="4._at # 短大・高専・専門",="0.139",="(1.75)"
="4._at # 四大以上",="0.379",="(1.33)"
="5._at # 本人学歴（ref:中学・高校）",="0.162",="(3.28)"
="5._at # 短大・高専・専門",="0.170",="(2.34)"
="5._at # 四大以上",="0.324",="(1.60)"
="6._at # 本人学歴（ref:中学・高校）",="0.191",="(4.01)"
="6._at # 短大・高専・専門",="0.199",="(3.15)"
="6._at # 四大以上",="0.272",="(1.97)"
="7._at # 本人学歴（ref:中学・高校）",="0.218",="(4.67)"
="7._at # 短大・高専・専門",="0.224",="(4.21)"
="7._at # 四大以上",="0.225",="(2.49)"
="8._at # 本人学歴（ref:中学・高校）",="0.240",="(5.15)"
="8._at # 短大・高専・専門",="0.245",="(5.41)"
="8._at # 四大以上",="0.187",="(3.11)"
="9._at # 本人学歴（ref:中学・高校）",="0.258",="(5.40)"
="9._at # 短大・高専・専門",="0.261",="(6.35)"
="9._at # 四大以上",="0.156",="(3.57)"
="10._at # 本人学歴（ref:中学・高校）",="0.271",="(5.46)"
="10._at # 短大・高専・専門",="0.273",="(6.66)"
="10._at # 四大以上",="0.132",="(3.55)"
="11._at # 本人学歴（ref:中学・高校）",="0.281",="(5.38)"
="11._at # 短大・高専・専門",="0.282",="(6.43)"
="11._at # 四大以上",="0.114",="(3.23)"
="12._at # 本人学歴（ref:中学・高校）",="0.286",="(5.18)"
="12._at # 短大・高専・専門",="0.288",="(6.01)"
="12._at # 四大以上",="0.101",="(2.89)"
="13._at # 本人学歴（ref:中学・高校）",="0.289",="(4.85)"
="13._at # 短大・高専・専門",="0.293",="(5.56)"
="13._at # 四大以上",="0.0917",="(2.63)"
="14._at # 本人学歴（ref:中学・高校）",="0.290",="(4.38)"
="14._at # 短大・高専・専門",="0.296",="(5.12)"
="14._at # 四大以上",="0.0860",="(2.43)"
="15._at # 本人学歴（ref:中学・高校）",="0.289",="(3.82)"
="15._at # 短大・高専・専門",="0.299",="(4.65)"
="15._at # 四大以上",="0.0832",="(2.23)"
="16._at # 本人学歴（ref:中学・高校）",="0.286",="(3.22)"
="16._at # 短大・高専・専門",="0.302",="(4.13)"
="16._at # 四大以上",="0.0831",="(2.00)"
="17._at # 本人学歴（ref:中学・高校）",="0.282",="(2.68)"
="17._at # 短大・高専・専門",="0.304",="(3.56)"
="17._at # 四大以上",="0.0857",="(1.74)"
="18._at # 本人学歴（ref:中学・高校）",="0.277",="(2.21)"
="18._at # 短大・高専・専門",="0.307",="(3.01)"
="18._at # 四大以上",="0.0913",="(1.46)"
="19._at # 本人学歴（ref:中学・高校）",="0.270",="(1.83)"
="19._at # 短大・高専・専門",="0.309",="(2.52)"
="19._at # 四大以上",="0.100",="(1.21)"
="20._at # 本人学歴（ref:中学・高校）",="0.261",="(1.52)"
="20._at # 短大・高専・専門",="0.311",="(2.10)"
="20._at # 四大以上",="0.113",="(1.01)"
="21._at # 本人学歴（ref:中学・高校）",="0.249",="(1.27)"
="21._at # 短大・高専・専門",="0.312",="(1.75)"
="21._at # 四大以上",="0.131",="(0.84)"
="22._at # 本人学歴（ref:中学・高校）",="0.234",="(1.06)"
="22._at # 短大・高専・専門",="0.310",="(1.47)"
="22._at # 四大以上",="0.155",="(0.72)"
="23._at # 本人学歴（ref:中学・高校）",="0.215",="(0.90)"
="23._at # 短大・高専・専門",="0.306",="(1.24)"
="23._at # 四大以上",="0.186",="(0.62)"
="24._at # 本人学歴（ref:中学・高校）",="0.193",="(0.76)"
="24._at # 短大・高専・専門",="0.298",="(1.05)"
="24._at # 四大以上",="0.225",="(0.55)"
="25._at # 本人学歴（ref:中学・高校）",="0.168",="(0.64)"
="25._at # 短大・高専・専門",="0.285",="(0.88)"
="25._at # 四大以上",="0.272",="(0.50)"
="Observations",="511",=""
="R-squared",="",=""
="t statistics in parentheses"
