="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.0601",="(1.48)"
="1._at # 短大・高専・専門",="0.0797",="(1.09)"
="1._at # 四大以上",="0.255",="(0.71)"
="2._at # 本人学歴（ref:中学・高校）",="0.0739",="(1.81)"
="2._at # 短大・高専・専門",="0.119",="(1.42)"
="2._at # 四大以上",="0.332",="(0.95)"
="3._at # 本人学歴（ref:中学・高校）",="0.0891",="(2.25)"
="3._at # 短大・高専・専門",="0.165",="(1.90)"
="3._at # 四大以上",="0.412",="(1.32)"
="4._at # 本人学歴（ref:中学・高校）",="0.106",="(2.85)"
="4._at # 短大・高専・専門",="0.215",="(2.60)"
="4._at # 四大以上",="0.490",="(1.90)"
="5._at # 本人学歴（ref:中学・高校）",="0.123",="(3.66)"
="5._at # 短大・高専・専門",="0.266",="(3.64)"
="5._at # 四大以上",="0.561",="(2.83)"
="6._at # 本人学歴（ref:中学・高校）",="0.142",="(4.67)"
="6._at # 短大・高専・専門",="0.314",="(5.17)"
="6._at # 四大以上",="0.621",="(4.29)"
="7._at # 本人学歴（ref:中学・高校）",="0.162",="(5.76)"
="7._at # 短大・高専・専門",="0.358",="(7.26)"
="7._at # 四大以上",="0.670",="(6.48)"
="8._at # 本人学歴（ref:中学・高校）",="0.182",="(6.59)"
="8._at # 短大・高専・専門",="0.396",="(9.55)"
="8._at # 四大以上",="0.708",="(9.48)"
="9._at # 本人学歴（ref:中学・高校）",="0.203",="(6.92)"
="9._at # 短大・高専・専門",="0.427",="(11.03)"
="9._at # 四大以上",="0.738",="(12.87)"
="10._at # 本人学歴（ref:中学・高校）",="0.224",="(6.86)"
="10._at # 短大・高専・専門",="0.451",="(11.31)"
="10._at # 四大以上",="0.760",="(15.53)"
="11._at # 本人学歴（ref:中学・高校）",="0.246",="(6.67)"
="11._at # 短大・高専・専門",="0.469",="(11.02)"
="11._at # 四大以上",="0.777",="(16.55)"
="12._at # 本人学歴（ref:中学・高校）",="0.267",="(6.52)"
="12._at # 短大・高専・専門",="0.479",="(10.65)"
="12._at # 四大以上",="0.790",="(16.31)"
="13._at # 本人学歴（ref:中学・高校）",="0.287",="(6.44)"
="13._at # 短大・高専・専門",="0.483",="(10.32)"
="13._at # 四大以上",="0.801",="(15.72)"
="14._at # 本人学歴（ref:中学・高校）",="0.307",="(6.41)"
="14._at # 短大・高専・専門",="0.480",="(9.90)"
="14._at # 四大以上",="0.811",="(15.31)"
="15._at # 本人学歴（ref:中学・高校）",="0.325",="(6.38)"
="15._at # 短大・高専・専門",="0.470",="(9.19)"
="15._at # 四大以上",="0.820",="(15.18)"
="16._at # 本人学歴（ref:中学・高校）",="0.341",="(6.26)"
="16._at # 短大・高専・専門",="0.453",="(8.02)"
="16._at # 四大以上",="0.828",="(15.16)"
="17._at # 本人学歴（ref:中学・高校）",="0.353",="(5.99)"
="17._at # 短大・高専・専門",="0.427",="(6.54)"
="17._at # 四大以上",="0.837",="(14.91)"
="18._at # 本人学歴（ref:中学・高校）",="0.363",="(5.52)"
="18._at # 短大・高専・専門",="0.394",="(5.06)"
="18._at # 四大以上",="0.845",="(14.09)"
="19._at # 本人学歴（ref:中学・高校）",="0.369",="(4.90)"
="19._at # 短大・高専・専門",="0.353",="(3.81)"
="19._at # 四大以上",="0.852",="(12.73)"
="20._at # 本人学歴（ref:中学・高校）",="0.371",="(4.22)"
="20._at # 短大・高専・専門",="0.305",="(2.84)"
="20._at # 四大以上",="0.859",="(11.12)"
="21._at # 本人学歴（ref:中学・高校）",="0.370",="(3.55)"
="21._at # 短大・高専・専門",="0.251",="(2.13)"
="21._at # 四大以上",="0.865",="(9.55)"
="22._at # 本人学歴（ref:中学・高校）",="0.364",="(2.96)"
="22._at # 短大・高専・専門",="0.196",="(1.60)"
="22._at # 四大以上",="0.868",="(8.12)"
="23._at # 本人学歴（ref:中学・高校）",="0.354",="(2.46)"
="23._at # 短大・高専・専門",="0.143",="(1.23)"
="23._at # 四大以上",="0.870",="(6.82)"
="24._at # 本人学歴（ref:中学・高校）",="0.341",="(2.04)"
="24._at # 短大・高専・専門",="0.0968",="(0.96)"
="24._at # 四大以上",="0.869",="(5.62)"
="25._at # 本人学歴（ref:中学・高校）",="0.325",="(1.71)"
="25._at # 短大・高専・専門",="0.0606",="(0.77)"
="25._at # 四大以上",="0.865",="(4.52)"
="Observations",="662",=""
="R-squared",="",=""
="t statistics in parentheses"
