="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.0774",="(1.41)"
="1._at # 短大・高専・専門",="0.651",="(2.78)"
="1._at # 四大以上",="0.00767",="(0.27)"
="2._at # 本人学歴（ref:中学・高校）",="0.0956",="(1.79)"
="2._at # 短大・高専・専門",="0.564",="(2.72)"
="2._at # 四大以上",="0.0125",="(0.32)"
="3._at # 本人学歴（ref:中学・高校）",="0.114",="(2.33)"
="3._at # 短大・高専・専門",="0.479",="(2.83)"
="3._at # 四大以上",="0.0191",="(0.40)"
="4._at # 本人学歴（ref:中学・高校）",="0.132",="(3.08)"
="4._at # 短大・高専・専門",="0.401",="(3.12)"
="4._at # 四大以上",="0.0275",="(0.49)"
="5._at # 本人学歴（ref:中学・高校）",="0.148",="(4.07)"
="5._at # 短大・高専・専門",="0.334",="(3.63)"
="5._at # 四大以上",="0.0372",="(0.63)"
="6._at # 本人学歴（ref:中学・高校）",="0.161",="(5.18)"
="6._at # 短大・高専・専門",="0.280",="(4.40)"
="6._at # 四大以上",="0.0477",="(0.82)"
="7._at # 本人学歴（ref:中学・高校）",="0.171",="(6.01)"
="7._at # 短大・高専・専門",="0.237",="(5.35)"
="7._at # 四大以上",="0.0586",="(1.10)"
="8._at # 本人学歴（ref:中学・高校）",="0.177",="(6.25)"
="8._at # 短大・高専・専門",="0.205",="(6.09)"
="8._at # 四大以上",="0.0690",="(1.51)"
="9._at # 本人学歴（ref:中学・高校）",="0.178",="(6.05)"
="9._at # 短大・高専・専門",="0.181",="(6.15)"
="9._at # 四大以上",="0.0786",="(2.07)"
="10._at # 本人学歴（ref:中学・高校）",="0.175",="(5.70)"
="10._at # 短大・高専・専門",="0.164",="(5.72)"
="10._at # 四大以上",="0.0868",="(2.63)"
="11._at # 本人学歴（ref:中学・高校）",="0.169",="(5.32)"
="11._at # 短大・高専・専門",="0.154",="(5.22)"
="11._at # 四大以上",="0.0934",="(2.82)"
="12._at # 本人学歴（ref:中学・高校）",="0.158",="(4.90)"
="12._at # 短大・高専・専門",="0.149",="(4.87)"
="12._at # 四大以上",="0.0980",="(2.67)"
="13._at # 本人学歴（ref:中学・高校）",="0.145",="(4.39)"
="13._at # 短大・高専・専門",="0.150",="(4.68)"
="13._at # 四大以上",="0.101",="(2.45)"
="14._at # 本人学歴（ref:中学・高校）",="0.130",="(3.78)"
="14._at # 短大・高専・専門",="0.155",="(4.60)"
="14._at # 四大以上",="0.101",="(2.29)"
="15._at # 本人学歴（ref:中学・高校）",="0.113",="(3.13)"
="15._at # 短大・高専・専門",="0.167",="(4.58)"
="15._at # 四大以上",="0.1000",="(2.18)"
="16._at # 本人学歴（ref:中学・高校）",="0.0966",="(2.52)"
="16._at # 短大・高専・専門",="0.185",="(4.52)"
="16._at # 四大以上",="0.0967",="(2.09)"
="17._at # 本人学歴（ref:中学・高校）",="0.0802",="(2.02)"
="17._at # 短大・高専・専門",="0.211",="(4.32)"
="17._at # 四大以上",="0.0918",="(1.95)"
="18._at # 本人学歴（ref:中学・高校）",="0.0649",="(1.62)"
="18._at # 短大・高専・専門",="0.246",="(3.96)"
="18._at # 四大以上",="0.0855",="(1.73)"
="19._at # 本人学歴（ref:中学・高校）",="0.0512",="(1.31)"
="19._at # 短大・高専・専門",="0.293",="(3.54)"
="19._at # 四大以上",="0.0781",="(1.44)"
="20._at # 本人学歴（ref:中学・高校）",="0.0393",="(1.07)"
="20._at # 短大・高専・専門",="0.353",="(3.17)"
="20._at # 四大以上",="0.0700",="(1.15)"
="21._at # 本人学歴（ref:中学・高校）",="0.0294",="(0.89)"
="21._at # 短大・高専・専門",="0.427",="(2.92)"
="21._at # 四大以上",="0.0614",="(0.91)"
="22._at # 本人学歴（ref:中学・高校）",="0.0214",="(0.75)"
="22._at # 短大・高専・専門",="0.512",="(2.81)"
="22._at # 四大以上",="0.0528",="(0.72)"
="23._at # 本人学歴（ref:中学・高校）",="0.0152",="(0.64)"
="23._at # 短大・高専・専門",="0.604",="(2.86)"
="23._at # 四大以上",="0.0444",="(0.57)"
="24._at # 本人学歴（ref:中学・高校）",="0.0105",="(0.55)"
="24._at # 短大・高専・専門",="0.695",="(3.09)"
="24._at # 四大以上",="0.0365",="(0.47)"
="25._at # 本人学歴（ref:中学・高校）",="0.00702",="(0.48)"
="25._at # 短大・高専・専門",="0.778",="(3.57)"
="25._at # 四大以上",="0.0294",="(0.39)"
="Observations",="662",=""
="R-squared",="",=""
="t statistics in parentheses"
