="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.0918",="(1.67)"
="1._at # 短大・高専・専門",="0.0985",="(0.96)"
="1._at # 四大以上",="0.683",="(1.33)"
="2._at # 本人学歴（ref:中学・高校）",="0.117",="(2.15)"
="2._at # 短大・高専・専門",="0.125",="(1.22)"
="2._at # 四大以上",="0.612",="(1.36)"
="3._at # 本人学歴（ref:中学・高校）",="0.144",="(2.81)"
="3._at # 短大・高専・専門",="0.153",="(1.58)"
="3._at # 四大以上",="0.532",="(1.44)"
="4._at # 本人学歴（ref:中学・高校）",="0.172",="(3.65)"
="4._at # 短大・高専・専門",="0.180",="(2.08)"
="4._at # 四大以上",="0.449",="(1.57)"
="5._at # 本人学歴（ref:中学・高校）",="0.197",="(4.58)"
="5._at # 短大・高専・専門",="0.205",="(2.79)"
="5._at # 四大以上",="0.368",="(1.78)"
="6._at # 本人学歴（ref:中学・高校）",="0.220",="(5.35)"
="6._at # 短大・高専・専門",="0.226",="(3.75)"
="6._at # 四大以上",="0.297",="(2.12)"
="7._at # 本人学歴（ref:中学・高校）",="0.238",="(5.74)"
="7._at # 短大・高専・専門",="0.243",="(4.95)"
="7._at # 四大以上",="0.237",="(2.61)"
="8._at # 本人学歴（ref:中学・高校）",="0.252",="(5.79)"
="8._at # 短大・高専・専門",="0.255",="(6.12)"
="8._at # 四大以上",="0.189",="(3.20)"
="9._at # 本人学歴（ref:中学・高校）",="0.262",="(5.68)"
="9._at # 短大・高専・専門",="0.264",="(6.77)"
="9._at # 四大以上",="0.153",="(3.62)"
="10._at # 本人学歴（ref:中学・高校）",="0.267",="(5.53)"
="10._at # 短大・高専・専門",="0.270",="(6.77)"
="10._at # 四大以上",="0.127",="(3.60)"
="11._at # 本人学歴（ref:中学・高校）",="0.270",="(5.39)"
="11._at # 短大・高専・専門",="0.274",="(6.47)"
="11._at # 四大以上",="0.108",="(3.31)"
="12._at # 本人学歴（ref:中学・高校）",="0.271",="(5.25)"
="12._at # 短大・高専・専門",="0.277",="(6.16)"
="12._at # 四大以上",="0.0946",="(3.03)"
="13._at # 本人学歴（ref:中学・高校）",="0.270",="(5.05)"
="13._at # 短大・高専・専門",="0.280",="(5.94)"
="13._at # 四大以上",="0.0859",="(2.82)"
="14._at # 本人学歴（ref:中学・高校）",="0.268",="(4.72)"
="14._at # 短大・高専・専門",="0.282",="(5.79)"
="14._at # 四大以上",="0.0809",="(2.67)"
="15._at # 本人学歴（ref:中学・高校）",="0.265",="(4.22)"
="15._at # 短大・高専・専門",="0.286",="(5.58)"
="15._at # 四大以上",="0.0791",="(2.51)"
="16._at # 本人学歴（ref:中学・高校）",="0.262",="(3.61)"
="16._at # 短大・高専・専門",="0.289",="(5.18)"
="16._at # 四大以上",="0.0804",="(2.28)"
="17._at # 本人学歴（ref:中学・高校）",="0.258",="(3.00)"
="17._at # 短大・高専・専門",="0.294",="(4.56)"
="17._at # 四大以上",="0.0848",="(1.97)"
="18._at # 本人学歴（ref:中学・高校）",="0.252",="(2.46)"
="18._at # 短大・高専・専門",="0.298",="(3.82)"
="18._at # 四大以上",="0.0927",="(1.64)"
="19._at # 本人学歴（ref:中学・高校）",="0.245",="(2.02)"
="19._at # 短大・高専・専門",="0.303",="(3.12)"
="19._at # 四大以上",="0.105",="(1.34)"
="20._at # 本人学歴（ref:中学・高校）",="0.235",="(1.66)"
="20._at # 短大・高専・専門",="0.307",="(2.53)"
="20._at # 四大以上",="0.122",="(1.10)"
="21._at # 本人学歴（ref:中学・高校）",="0.222",="(1.37)"
="21._at # 短大・高専・専門",="0.310",="(2.06)"
="21._at # 四大以上",="0.147",="(0.92)"
="22._at # 本人学歴（ref:中学・高校）",="0.206",="(1.14)"
="22._at # 短大・高専・専門",="0.309",="(1.69)"
="22._at # 四大以上",="0.179",="(0.78)"
="23._at # 本人学歴（ref:中学・高校）",="0.186",="(0.95)"
="23._at # 短大・高専・専門",="0.305",="(1.39)"
="23._at # 四大以上",="0.222",="(0.68)"
="24._at # 本人学歴（ref:中学・高校）",="0.163",="(0.79)"
="24._at # 短大・高専・専門",="0.296",="(1.15)"
="24._at # 四大以上",="0.276",="(0.61)"
="25._at # 本人学歴（ref:中学・高校）",="0.138",="(0.67)"
="25._at # 短大・高専・専門",="0.281",="(0.95)"
="25._at # 四大以上",="0.339",="(0.57)"
="Observations",="511",=""
="R-squared",="",=""
="t statistics in parentheses"
