="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.0199",="(1.11)"
="1._at # 短大・高専・専門",="0.0398",="(0.90)"
="1._at # 四大以上",="0.0830",="(0.57)"
="2._at # 本人学歴（ref:中学・高校）",="0.0324",="(1.38)"
="2._at # 短大・高専・専門",="0.0618",="(1.12)"
="2._at # 四大以上",="0.137",="(0.74)"
="3._at # 本人学歴（ref:中学・高校）",="0.0500",="(1.75)"
="3._at # 短大・高専・専門",="0.0911",="(1.43)"
="3._at # 四大以上",="0.209",="(1.00)"
="4._at # 本人学歴（ref:中学・高校）",="0.0732",="(2.27)"
="4._at # 短大・高専・専門",="0.127",="(1.89)"
="4._at # 四大以上",="0.296",="(1.41)"
="5._at # 本人学歴（ref:中学・高校）",="0.102",="(2.95)"
="5._at # 短大・高専・専門",="0.169",="(2.56)"
="5._at # 四大以上",="0.390",="(2.09)"
="6._at # 本人学歴（ref:中学・高校）",="0.135",="(3.76)"
="6._at # 短大・高専・専門",="0.215",="(3.55)"
="6._at # 四大以上",="0.481",="(3.24)"
="7._at # 本人学歴（ref:中学・高校）",="0.171",="(4.54)"
="7._at # 短大・高専・専門",="0.261",="(4.97)"
="7._at # 四大以上",="0.563",="(5.17)"
="8._at # 本人学歴（ref:中学・高校）",="0.207",="(5.07)"
="8._at # 短大・高専・専門",="0.305",="(6.70)"
="8._at # 四大以上",="0.632",="(8.24)"
="9._at # 本人学歴（ref:中学・高校）",="0.242",="(5.33)"
="9._at # 短大・高専・専門",="0.345",="(8.15)"
="9._at # 四大以上",="0.687",="(12.16)"
="10._at # 本人学歴（ref:中学・高校）",="0.274",="(5.45)"
="10._at # 短大・高専・専門",="0.379",="(8.76)"
="10._at # 四大以上",="0.729",="(15.25)"
="11._at # 本人学歴（ref:中学・高校）",="0.301",="(5.52)"
="11._at # 短大・高専・専門",="0.408",="(8.74)"
="11._at # 四大以上",="0.761",="(16.50)"
="12._at # 本人学歴（ref:中学・高校）",="0.322",="(5.57)"
="12._at # 短大・高専・専門",="0.430",="(8.57)"
="12._at # 四大以上",="0.783",="(16.79)"
="13._at # 本人学歴（ref:中学・高校）",="0.338",="(5.54)"
="13._at # 短大・高専・専門",="0.445",="(8.42)"
="13._at # 四大以上",="0.798",="(16.81)"
="14._at # 本人学歴（ref:中学・高校）",="0.346",="(5.31)"
="14._at # 短大・高専・専門",="0.454",="(8.27)"
="14._at # 四大以上",="0.806",="(16.65)"
="15._at # 本人学歴（ref:中学・高校）",="0.348",="(4.83)"
="15._at # 短大・高専・専門",="0.457",="(7.97)"
="15._at # 四大以上",="0.808",="(16.02)"
="16._at # 本人学歴（ref:中学・高校）",="0.343",="(4.12)"
="16._at # 短大・高専・専門",="0.453",="(7.32)"
="16._at # 四大以上",="0.805",="(14.53)"
="17._at # 本人学歴（ref:中学・高校）",="0.330",="(3.36)"
="17._at # 短大・高専・専門",="0.443",="(6.29)"
="17._at # 四大以上",="0.795",="(12.13)"
="18._at # 本人学歴（ref:中学・高校）",="0.311",="(2.67)"
="18._at # 短大・高専・専門",="0.427",="(5.08)"
="18._at # 四大以上",="0.778",="(9.32)"
="19._at # 本人学歴（ref:中学・高校）",="0.286",="(2.10)"
="19._at # 短大・高専・専門",="0.405",="(3.95)"
="19._at # 四大以上",="0.754",="(6.75)"
="20._at # 本人学歴（ref:中学・高校）",="0.256",="(1.65)"
="20._at # 短大・高専・専門",="0.377",="(3.03)"
="20._at # 四大以上",="0.720",="(4.73)"
="21._at # 本人学歴（ref:中学・高校）",="0.221",="(1.31)"
="21._at # 短大・高専・専門",="0.344",="(2.32)"
="21._at # 四大以上",="0.676",="(3.28)"
="22._at # 本人学歴（ref:中学・高校）",="0.184",="(1.05)"
="22._at # 短大・高専・専門",="0.306",="(1.79)"
="22._at # 四大以上",="0.619",="(2.26)"
="23._at # 本人学歴（ref:中学・高校）",="0.146",="(0.85)"
="23._at # 短大・高専・専門",="0.264",="(1.40)"
="23._at # 四大以上",="0.549",="(1.57)"
="24._at # 本人学歴（ref:中学・高校）",="0.111",="(0.69)"
="24._at # 短大・高専・専門",="0.221",="(1.11)"
="24._at # 四大以上",="0.466",="(1.11)"
="25._at # 本人学歴（ref:中学・高校）",="0.0802",="(0.58)"
="25._at # 短大・高専・専門",="0.178",="(0.89)"
="25._at # 四大以上",="0.376",="(0.80)"
="Observations",="511",=""
="R-squared",="",=""
="t statistics in parentheses"
