="",="(1)",=""
="",="marevm",=""
="1._at # 本人学歴（ref:中学・高校）",="0.903",="(18.36)"
="1._at # 短大・高専・専門",="0.408",="(2.22)"
="1._at # 四大以上",="0.0430",="(0.39)"
="2._at # 本人学歴（ref:中学・高校）",="0.880",="(18.61)"
="2._at # 短大・高専・専門",="0.403",="(2.66)"
="2._at # 四大以上",="0.0484",="(0.46)"
="3._at # 本人学歴（ref:中学・高校）",="0.852",="(19.24)"
="3._at # 短大・高専・専門",="0.397",="(3.26)"
="3._at # 四大以上",="0.0545",="(0.56)"
="4._at # 本人学歴（ref:中学・高校）",="0.817",="(20.26)"
="4._at # 短大・高専・専門",="0.391",="(4.06)"
="4._at # 四大以上",="0.0614",="(0.69)"
="5._at # 本人学歴（ref:中学・高校）",="0.777",="(21.59)"
="5._at # 短大・高専・専門",="0.385",="(5.19)"
="5._at # 四大以上",="0.0690",="(0.86)"
="6._at # 本人学歴（ref:中学・高校）",="0.731",="(22.73)"
="6._at # 短大・高専・専門",="0.378",="(6.74)"
="6._at # 四大以上",="0.0776",="(1.11)"
="7._at # 本人学歴（ref:中学・高校）",="0.682",="(22.36)"
="7._at # 短大・高専・専門",="0.371",="(8.69)"
="7._at # 四大以上",="0.0870",="(1.47)"
="8._at # 本人学歴（ref:中学・高校）",="0.633",="(19.80)"
="8._at # 短大・高専・専門",="0.364",="(10.36)"
="8._at # 四大以上",="0.0972",="(1.98)"
="9._at # 本人学歴（ref:中学・高校）",="0.586",="(16.52)"
="9._at # 短大・高専・専門",="0.357",="(10.64)"
="9._at # 四大以上",="0.108",="(2.59)"
="10._at # 本人学歴（ref:中学・高校）",="0.545",="(13.84)"
="10._at # 短大・高専・専門",="0.350",="(9.68)"
="10._at # 四大以上",="0.119",="(3.04)"
="11._at # 本人学歴（ref:中学・高校）",="0.510",="(11.92)"
="11._at # 短大・高専・専門",="0.343",="(8.49)"
="11._at # 四大以上",="0.130",="(3.08)"
="12._at # 本人学歴（ref:中学・高校）",="0.481",="(10.46)"
="12._at # 短大・高専・専門",="0.336",="(7.50)"
="12._at # 四大以上",="0.141",="(2.88)"
="13._at # 本人学歴（ref:中学・高校）",="0.458",="(9.19)"
="13._at # 短大・高専・専門",="0.330",="(6.75)"
="13._at # 四大以上",="0.151",="(2.66)"
="14._at # 本人学歴（ref:中学・高校）",="0.440",="(8.04)"
="14._at # 短大・高専・専門",="0.324",="(6.18)"
="14._at # 四大以上",="0.163",="(2.52)"
="15._at # 本人学歴（ref:中学・高校）",="0.425",="(7.02)"
="15._at # 短大・高専・専門",="0.318",="(5.70)"
="15._at # 四大以上",="0.179",="(2.45)"
="16._at # 本人学歴（ref:中学・高校）",="0.411",="(6.12)"
="16._at # 短大・高専・専門",="0.314",="(5.25)"
="16._at # 四大以上",="0.199",="(2.44)"
="17._at # 本人学歴（ref:中学・高校）",="0.397",="(5.31)"
="17._at # 短大・高専・専門",="0.310",="(4.79)"
="17._at # 四大以上",="0.224",="(2.44)"
="18._at # 本人学歴（ref:中学・高校）",="0.382",="(4.52)"
="18._at # 短大・高専・専門",="0.306",="(4.29)"
="18._at # 四大以上",="0.254",="(2.43)"
="19._at # 本人学歴（ref:中学・高校）",="0.365",="(3.78)"
="19._at # 短大・高専・専門",="0.303",="(3.77)"
="19._at # 四大以上",="0.286",="(2.35)"
="20._at # 本人学歴（ref:中学・高校）",="0.347",="(3.13)"
="20._at # 短大・高専・専門",="0.301",="(3.27)"
="20._at # 四大以上",="0.319",="(2.17)"
="21._at # 本人学歴（ref:中学・高校）",="0.329",="(2.57)"
="21._at # 短大・高専・専門",="0.299",="(2.81)"
="21._at # 四大以上",="0.351",="(1.93)"
="22._at # 本人学歴（ref:中学・高校）",="0.311",="(2.13)"
="22._at # 短大・高専・専門",="0.298",="(2.40)"
="22._at # 四大以上",="0.383",="(1.68)"
="23._at # 本人学歴（ref:中学・高校）",="0.294",="(1.77)"
="23._at # 短大・高専・専門",="0.297",="(2.06)"
="23._at # 四大以上",="0.414",="(1.45)"
="24._at # 本人学歴（ref:中学・高校）",="0.278",="(1.50)"
="24._at # 短大・高専・専門",="0.297",="(1.77)"
="24._at # 四大以上",="0.445",="(1.27)"
="25._at # 本人学歴（ref:中学・高校）",="0.263",="(1.27)"
="25._at # 短大・高専・専門",="0.297",="(1.53)"
="25._at # 四大以上",="0.476",="(1.12)"
="Observations",="668",=""
="R-squared",="",=""
="t statistics in parentheses"
